Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-16 21:01:02,"smertoval убил [S-POOL]Efiop (ОЦ-14 «Гроза», 17.03m)",ОЦ-14 «Гроза»,17.03,smertoval,[S-POOL]Efiop
2023-11-16 21:02:55,". <3 убил NeKiT_KA (HK417, 123.46m)",HK417,123.46,. <3,NeKiT_KA
2023-11-16 21:03:49,"Hkeindado убил smertoval (CZ-550 Lux, 49.14m)",CZ-550 Lux,49.14,Hkeindado,smertoval
2023-11-16 21:07:29,"NoMad убил d.a.sagirov (Glock-19, 6.02m)",Glock-19,6.02,NoMad,d.a.sagirov
2023-11-16 21:08:44,"/Marabunda/ NaKoleni убил Rimas (Blaser B95 Luxus, 7.39m)",Blaser B95 Luxus,7.39,/Marabunda/ NaKoleni,Rimas
2023-11-16 21:11:29,"/Marabunda/ NaKoleni убил OwnedOmg (Blaser B95 Luxus, 11.13m)",Blaser B95 Luxus,11.13,/Marabunda/ NaKoleni,OwnedOmg
2023-11-16 21:16:28,". <3 убил Ural'skiy (AK-105, 43.54m)",AK-105,43.54,. <3,Ural'skiy
2023-11-16 21:16:33,"ma ei sure убил Oleg Gazmanov (M24, 124.0m)",M24,124.0,ma ei sure,Oleg Gazmanov
2023-11-16 21:17:53,"horople убил Frost (Winchester Model 70, 79.69m)",Winchester Model 70,79.69,horople,Frost
2023-11-16 21:22:14,"Gosha Ledokol убил Polkovnik_na_bereg (МР-133, 9.27m)",МР-133,9.27,Gosha Ledokol,Polkovnik_na_bereg
2023-11-16 21:22:19,"Doza убил Gosha Ledokol (Glock-19, 1.87m)",Glock-19,1.87,Doza,Gosha Ledokol
2023-11-16 21:23:50,"MadBull убил d.a.sagirov (FN SCAR-L CQC, 109.96m)",FN SCAR-L CQC,109.96,MadBull,d.a.sagirov
2023-11-16 21:24:25,"52ngg убил NeKiT_KA (АКС-74У, 2.65m)",АКС-74У,2.65,52ngg,NeKiT_KA
2023-11-16 21:24:59,"MadBull убил Musicant (Glock-19, 6.77m)",Glock-19,6.77,MadBull,Musicant
2023-11-16 21:29:24,"NoMad убил HXSXGI (Винтовка Мосина, 4.64m)",Винтовка Мосина,4.64,NoMad,HXSXGI
2023-11-16 21:30:49,"ondi убил Nurik (АКС-74У, 2.72m)",АКС-74У,2.72,ondi,Nurik
2023-11-16 21:33:13,"Doza убил JT42 (МР-133, 3.22m)",МР-133,3.22,Doza,JT42
2023-11-16 21:42:47,"varg.zorkan убил horople (Винтовка Мосина, 130.49m)",Винтовка Мосина,130.49,varg.zorkan,horople
2023-11-16 21:52:26,"Gosha Ledokol убил Solova_Grad (ИЖ70-17A, 2.78m)",ИЖ70-17A,2.78,Gosha Ledokol,Solova_Grad
2023-11-16 21:54:18,"Ital убил Rimas (Бизон-2-02, 22.28m)",Бизон-2-02,22.28,Ital,Rimas
2023-11-16 22:10:08,"MadBull убил ondi (Боевой нож, 0.9m)",Боевой нож,0.9,MadBull,ondi
2023-11-16 22:11:10,"plexa убил delo v tom chto (FN SCAR-H, 38.0m)",FN SCAR-H,38.0,plexa,delo v tom chto
2023-11-16 22:21:11,"d1mqaaa убил Shikpir (Blaser B95 Luxus, 72.06m)",Blaser B95 Luxus,72.06,d1mqaaa,Shikpir
2023-11-16 22:24:23,"Steewe убил ZlakerZ (FN SCAR-L, 9.86m)",FN SCAR-L,9.86,Steewe,ZlakerZ
2023-11-16 22:26:03,"d1mqaaa убил Enotama (AK-101, 5.36m)",AK-101,5.36,d1mqaaa,Enotama
2023-11-16 22:27:26,"d1mqaaa убил OwnedOmg (AK-101, 6.08m)",AK-101,6.08,d1mqaaa,OwnedOmg
2023-11-16 22:36:47,"ondi убил Solova_Grad (ИЖ70-17A, 12.97m)",ИЖ70-17A,12.97,ondi,Solova_Grad
2023-11-16 22:47:23,"xd убил teryles (МР-133, 1.24m)",МР-133,1.24,xd,teryles
2023-11-16 22:51:59,"GRUVCHIE убил xd (Blaser B95 Luxus, 8.06m)",Blaser B95 Luxus,8.06,GRUVCHIE,xd
2023-11-16 22:52:53,"OwnedOmg убил Ital (AK-103, 4.91m)",AK-103,4.91,OwnedOmg,Ital
2023-11-16 22:55:05,"OwnedOmg убил ZlakerZ (AK-103, 8.21m)",AK-103,8.21,OwnedOmg,ZlakerZ
2023-11-16 22:58:31,"Alita убил teryles (Colt Python, 0.7m)",Colt Python,0.7,Alita,teryles
2023-11-16 23:17:32,"GRUVCHIE убил Godzilla_246 (Blaser B95 Luxus, 69.86m)",Blaser B95 Luxus,69.86,GRUVCHIE,Godzilla_246
2023-11-16 23:18:14,"invs убил NoMad (MP5K, 4.56m)",MP5K,4.56,invs,NoMad
2023-11-16 23:19:00,"GRUVCHIE убил Kit (Blaser B95 Luxus, 44.93m)",Blaser B95 Luxus,44.93,GRUVCHIE,Kit
2023-11-16 23:40:29,"d1mqaaa убил Rimas (Blaser B95 Luxus, 170.76m)",Blaser B95 Luxus,170.76,d1mqaaa,Rimas
2023-11-16 23:49:48,"TJLANS убил OwnedOmg (Винтовка Мосина, 87.58m)",Винтовка Мосина,87.58,TJLANS,OwnedOmg
2023-11-16 23:51:04,"d1mqaaa убил Lapa (Blaser B95 Luxus, 62.47m)",Blaser B95 Luxus,62.47,d1mqaaa,Lapa
2023-11-16 23:54:19,"d1mqaaa убил [Dream]Cerus (Blaser B95 Luxus, 34.79m)",Blaser B95 Luxus,34.79,d1mqaaa,[Dream]Cerus
2023-11-16 23:54:57,"GRUVCHIE убил invs (Blaser B95 Luxus, 26.01m)",Blaser B95 Luxus,26.01,GRUVCHIE,invs
2023-11-16 23:55:27,"NoMad убил teryles (Бизон-2-02, 24.24m)",Бизон-2-02,24.24,NoMad,teryles
2023-11-16 23:55:28,"GRUVCHIE убил NoMad (Blaser B95 Luxus, 55.14m)",Blaser B95 Luxus,55.14,GRUVCHIE,NoMad
2023-11-16 23:55:55,"Steewe убил TJLANS (АКС-74У, 24.49m)",АКС-74У,24.49,Steewe,TJLANS
2023-11-16 23:55:55,"TJLANS убил d1mqaaa (Винтовка Мосина, 2.66m)",Винтовка Мосина,2.66,TJLANS,d1mqaaa
2023-11-17 00:33:02,"d1mqaaa убил invs (AK-101, 19.15m)",AK-101,19.15,d1mqaaa,invs
2023-11-17 00:36:41,"Lapa убил [Dream]Cerus (Glock-19, 1.94m)",Glock-19,1.94,Lapa,[Dream]Cerus
2023-11-17 00:44:12,"d1mqaaa убил WalterGPz (AK-101, 2.23m)",AK-101,2.23,d1mqaaa,WalterGPz
2023-11-17 03:26:30,"Denis убил GRUVCHIE (FN SCAR-L CQC, 1.67m)",FN SCAR-L CQC,1.67,Denis,GRUVCHIE
2023-11-17 07:13:04,"Maybe убил Lapa (АКС-74У, 31.77m)",АКС-74У,31.77,Maybe,Lapa
2023-11-17 07:39:49,"po0990800 убил Kavubanga (МР-133, 1.96m)",МР-133,1.96,po0990800,Kavubanga
2023-11-17 08:12:35,"[FSIN] xXx убил Lapa (Н&К-416, 15.95m)",Н&К-416,15.95,[FSIN] xXx,Lapa
2023-11-17 08:21:23,"Agikulius убил [FSIN] stepler (MP5K, 1.35m)",MP5K,1.35,Agikulius,[FSIN] stepler
2023-11-17 08:22:01,"[FSIN] xXx убил Agikulius (Winchester Model 70, 110.06m)",Winchester Model 70,110.06,[FSIN] xXx,Agikulius
2023-11-17 08:34:43,".yalt убил [FSIN] stepler (Blaser B95 Luxus, 54.11m)",Blaser B95 Luxus,54.11,.yalt,[FSIN] stepler
2023-11-17 08:40:13,"[FSIN] xXx убил .yalt (Winchester Model 70, 60.05m)",Winchester Model 70,60.05,[FSIN] xXx,.yalt
2023-11-17 08:52:26,"[FSIN]DaggerGhost убил Agikulius (FN SCAR-L, 2.95m)",FN SCAR-L,2.95,[FSIN]DaggerGhost,Agikulius
2023-11-17 10:03:34,"xd убил Kavubanga (FN SCAR-H, 4.57m)",FN SCAR-H,4.57,xd,Kavubanga
2023-11-17 10:47:01,"Ivaan убил GORA (M4A1 CQBR, 10.11m)",M4A1 CQBR,10.11,Ivaan,GORA
2023-11-17 11:14:04,"xd убил LonelyTea (FN SCAR-H, 33.65m)",FN SCAR-H,33.65,xd,LonelyTea
2023-11-17 11:16:13,"Kavubanga убил Demon (CZ-550 Lux, 90.95m)",CZ-550 Lux,90.95,Kavubanga,Demon
2023-11-17 11:24:13,"[FSIN] stepler убил Ivaan (АКС-74У, 1.12m)",АКС-74У,1.12,[FSIN] stepler,Ivaan
2023-11-17 11:25:51,"jostik убил Kavubanga (AK-101, 22.35m)",AK-101,22.35,jostik,Kavubanga
2023-11-17 11:26:51,"[FSIN] xXx убил PoLkovnick (Winchester Model 70, 47.76m)",Winchester Model 70,47.76,[FSIN] xXx,PoLkovnick
2023-11-17 11:37:46,"[FSIN] stepler убил NARCISS (АКС-74У, 5.21m)",АКС-74У,5.21,[FSIN] stepler,NARCISS
2023-11-17 11:41:30,"xd убил [FSIN] xXx (CZ-527, 75.41m)",CZ-527,75.41,xd,[FSIN] xXx
2023-11-17 11:55:02,"Ivaan убил Katsumi (FN SCAR-L CQC, 3.23m)",FN SCAR-L CQC,3.23,Ivaan,Katsumi
2023-11-17 12:25:20,"Malebolgers убил Feni[X] (Blaser B95 Luxus, 211.22m)",Blaser B95 Luxus,211.22,Malebolgers,Feni[X]
2023-11-17 12:25:44,"Ivaan убил Yebishe:) (Winchester Model 70, 102.01m)",Winchester Model 70,102.01,Ivaan,Yebishe:)
2023-11-17 12:28:10,"GORA убил Demon (T/C G2 Contender, 3.88m)",T/C G2 Contender,3.88,GORA,Demon
2023-11-17 12:28:21,"vanya4real убил jostik (AK-102, 2.67m)",AK-102,2.67,vanya4real,jostik
2023-11-17 12:28:28,"vanya4real убил Ivaan (AK-102, 8.59m)",AK-102,8.59,vanya4real,Ivaan
2023-11-17 13:10:29,"GORA убил YoungThug (AK-101, 24.11m)",AK-101,24.11,GORA,YoungThug
2023-11-17 13:34:22,"ARBUZIK убил boban (M16-A2, 3.59m)",M16-A2,3.59,ARBUZIK,boban
2023-11-17 13:42:04,"xd убил vanya4real (AC «Вал», 16.09m)",AC «Вал»,16.09,xd,vanya4real
2023-11-17 13:43:04,"xd убил GORA (AC «Вал», 39.51m)",AC «Вал»,39.51,xd,GORA
2023-11-17 13:43:23,"[BF]MorganJones убил [RS]MADARA (CZ-527, 98.19m)",CZ-527,98.19,[BF]MorganJones,[RS]MADARA
2023-11-17 14:04:00,"varg.ggplay убил Oleg Gazmanov (AC «Вал», 62.87m)",AC «Вал»,62.87,varg.ggplay,Oleg Gazmanov
2023-11-17 14:11:18,"Ivaan убил .yalt (СВТ-40, 318.94m)",СВТ-40,318.94,Ivaan,.yalt
2023-11-17 14:11:31,"Ivaan убил Agikulius (СВТ-40, 478.48m)",СВТ-40,478.48,Ivaan,Agikulius
2023-11-17 14:24:48,"xd убил [RTK]CUMbI$ (ВСС «Винторез», 96.22m)",ВСС «Винторез»,96.22,xd,[RTK]CUMbI$
2023-11-17 14:26:54,"xd убил ValenOK (AC «Вал», 5.26m)",AC «Вал»,5.26,xd,ValenOK
2023-11-17 14:29:47,"xd убил LonelyTea (AC «Вал», 27.9m)",AC «Вал»,27.9,xd,LonelyTea
2023-11-17 15:01:51,"[RS]MADARA убил godgigat (Steyr Scout, 56.97m)",Steyr Scout,56.97,[RS]MADARA,godgigat
2023-11-17 15:12:10,"[OLIMP] Danilito убил [RTK]CUMbI$ (АКС-74У, 1.24m)",АКС-74У,1.24,[OLIMP] Danilito,[RTK]CUMbI$
2023-11-17 15:27:04,"P0N9SHKA убил [STINOLL] Tony Alkoni (Glock-19, 7.17m)",Glock-19,7.17,P0N9SHKA,[STINOLL] Tony Alkoni
2023-11-17 15:28:53,"jostik убил Malaya (FN SCAR-H, 9.43m)",FN SCAR-H,9.43,jostik,Malaya
2023-11-17 15:29:19,"P0N9SHKA убил LonelyTea (Škorpion vz. 64, 6.84m)",Škorpion vz. 64,6.84,P0N9SHKA,LonelyTea
2023-11-17 15:30:49,"jostik убил GORA (FN SCAR-H, 13.86m)",FN SCAR-H,13.86,jostik,GORA
2023-11-17 15:36:42,"jostik убил vanya4real (FN SCAR-H, 6.55m)",FN SCAR-H,6.55,jostik,vanya4real
2023-11-17 16:34:10,"Ilya newsman убил [OLIMP] Danilito (ОЦ-14 «Гроза», 3.26m)",ОЦ-14 «Гроза»,3.26,Ilya newsman,[OLIMP] Danilito
2023-11-17 16:34:26,"Polkovnik_na_bereg убил Ilya newsman (ВПО-136 ""Вепрь-КМ"", 1.78m)","ВПО-136 ""Вепрь-КМ""",1.78,Polkovnik_na_bereg,Ilya newsman
2023-11-17 16:42:23,"Samurai убил Ilya newsman (Winchester Model 70, 124.26m)",Winchester Model 70,124.26,Samurai,Ilya newsman
2023-11-17 16:47:38,"Reislin   убил [SOBR.] TOFIK (МР-133, 1.24m)",МР-133,1.24,Reislin  ,[SOBR.] TOFIK
2023-11-17 16:56:08,"ANUSIR убил [OLIMP] Danilito (SSG 82, 81.98m)",SSG 82,81.98,ANUSIR,[OLIMP] Danilito
2023-11-17 17:02:26,"AlexCrossTi убил F 13 (CMMG Mk47 Mutant, 1.79m)",CMMG Mk47 Mutant,1.79,AlexCrossTi,F 13
2023-11-17 17:22:23,"panelka убил **** (Застава М59/66, 2.31m)",Застава М59/66,2.31,panelka,****
2023-11-17 17:22:43,"panelka убил Night_Fox (Застава М59/66, 2.02m)",Застава М59/66,2.02,panelka,Night_Fox
2023-11-17 17:24:11,"HydraTrip убил Afabazol (Winchester Model 70, 123.56m)",Winchester Model 70,123.56,HydraTrip,Afabazol
2023-11-17 17:29:36,"Nako убил Doza (MP5K, 6.86m)",MP5K,6.86,Nako,Doza
2023-11-17 17:30:39,"AIT убил Shikpir (Кувалда, 1.4m)",Кувалда,1.4,AIT,Shikpir
2023-11-17 17:31:31,"Polkovnik_na_bereg убил Nako (АКС-74У, 14.44m)",АКС-74У,14.44,Polkovnik_na_bereg,Nako
2023-11-17 17:32:51,"Drotik убил HydraTrip (ОЦ-12 «Тисс», 3.87m)",ОЦ-12 «Тисс»,3.87,Drotik,HydraTrip
2023-11-17 17:32:52,"RUS CTALIN убил Ultrahohlinka (Blaser B95 Luxus, 69.74m)",Blaser B95 Luxus,69.74,RUS CTALIN,Ultrahohlinka
2023-11-17 17:33:01,"RUS CTALIN убил Veles178 (Blaser B95 Luxus, 82.16m)",Blaser B95 Luxus,82.16,RUS CTALIN,Veles178
2023-11-17 17:33:31,"AIT убил Niko-Don (Кувалда, 1.68m)",Кувалда,1.68,AIT,Niko-Don
2023-11-17 17:34:46,"AlexCrossTi убил Drotik (АК-12, 7.6m)",АК-12,7.6,AlexCrossTi,Drotik
2023-11-17 17:36:03,"RUS CTALIN убил AIT (AK-74М, 3.53m)",AK-74М,3.53,RUS CTALIN,AIT
2023-11-17 17:36:39,"Polkovnik_na_bereg убил ggggg (АКС-74У, 18.8m)",АКС-74У,18.8,Polkovnik_na_bereg,ggggg
2023-11-17 17:47:39,"Reislin   убил Drotik (МР-133, 9.8m)",МР-133,9.8,Reislin  ,Drotik
2023-11-17 17:48:05,"Ultrahohlinka убил AIT (Тесак, 1.45m)",Тесак,1.45,Ultrahohlinka,AIT
2023-11-17 17:55:04,"Sova убил Voland (АК-12, 2.74m)",АК-12,2.74,Sova,Voland
2023-11-17 17:57:26,"AIT убил Voland (Заостренная палка, 1.27m)",Заостренная палка,1.27,AIT,Voland
2023-11-17 18:06:40,"Samurai убил Drotik (МР-133, 16.58m)",МР-133,16.58,Samurai,Drotik
2023-11-17 18:10:32,"Alina убил Danzeku (SSG 82, 46.54m)",SSG 82,46.54,Alina,Danzeku
2023-11-17 18:12:32,"SosiskaKiller убил ANUSIR (Застава М59/66, 102.39m)",Застава М59/66,102.39,SosiskaKiller,ANUSIR
2023-11-17 18:13:40,"Nako убил SosiskaKiller (Colt M1911, 1.52m)",Colt M1911,1.52,Nako,SosiskaKiller
2023-11-17 18:15:57,"rumpZz убил Nako (SSG 82, 84.76m)",SSG 82,84.76,rumpZz,Nako
2023-11-17 18:18:53,"GORA убил OlaFF (ИЖ-18, 9.63m)",ИЖ-18,9.63,GORA,OlaFF
2023-11-17 18:19:01,"GORA убил Alina (ИЖ-18, 7.11m)",ИЖ-18,7.11,GORA,Alina
2023-11-17 18:20:11,"RUS CTALIN убил BuTaMuHku (AK-74М, 2.14m)",AK-74М,2.14,RUS CTALIN,BuTaMuHku
2023-11-17 18:21:13,"[BA]99 убил Samurai (ИЖ-43, 2.98m)",ИЖ-43,2.98,[BA]99,Samurai
2023-11-17 18:22:45,"medion убил [BA]99 (Застава М59/66, 62.17m)",Застава М59/66,62.17,medion,[BA]99
2023-11-17 18:24:31,"GORA убил Voland (ИЖ-18, 6.6m)",ИЖ-18,6.6,GORA,Voland
2023-11-17 18:27:56,"SosiskaKiller убил BuTaMuHku (Застава М59/66, 3.92m)",Застава М59/66,3.92,SosiskaKiller,BuTaMuHku
2023-11-17 18:35:46,"Ygrumiy убил dolbaeb1que (ОЦ-12 «Тисс», 3.19m)",ОЦ-12 «Тисс»,3.19,Ygrumiy,dolbaeb1que
2023-11-17 18:38:17,"Ivaan убил GORA (СВТ-40, 30.25m)",СВТ-40,30.25,Ivaan,GORA
2023-11-17 18:42:46,"ma ei sure убил Reislin   (M24, 602.82m)",M24,602.82,ma ei sure,Reislin  
2023-11-17 18:44:01,"ma ei sure убил Tati (M24, 643.93m)",M24,643.93,ma ei sure,Tati
2023-11-17 18:55:01,"Gosha Ledokol убил TATARIN (ADAR 2-15, 19.21m)",ADAR 2-15,19.21,Gosha Ledokol,TATARIN
2023-11-17 18:55:07,"Gosha Ledokol убил Potoropiska (ADAR 2-15, 7.46m)",ADAR 2-15,7.46,Gosha Ledokol,Potoropiska
2023-11-17 18:56:12,"NICOTIN убил Sanya Slark (Застава М59/66, 499.39m)",Застава М59/66,499.39,NICOTIN,Sanya Slark
2023-11-17 18:56:56,"UzhasteG убил Black_Prizrak (МР-133, 20.98m)",МР-133,20.98,UzhasteG,Black_Prizrak
2023-11-17 19:11:58,"GORA убил TA4ER (Škorpion vz. 64, 2.96m)",Škorpion vz. 64,2.96,GORA,TA4ER
2023-11-17 19:17:24,"skipper убил GORA (АН-94M «Абакан», 2.32m)",АН-94M «Абакан»,2.32,skipper,GORA
2023-11-17 19:18:02,"UzhasteG убил SOBR (FN FNX-45, 1.07m)",FN FNX-45,1.07,UzhasteG,SOBR
2023-11-17 19:24:43,"[Dream]Cerus убил GOSHA (ВПО-136 ""Вепрь-КМ"", 5.83m)","ВПО-136 ""Вепрь-КМ""",5.83,[Dream]Cerus,GOSHA
2023-11-17 19:29:22,"Greenlady666 убил TopskiyPavel (MP5K, 12.96m)",MP5K,12.96,Greenlady666,TopskiyPavel
2023-11-17 19:31:28,"jostik убил plexa (Springfield Armory M1A, 8.89m)",Springfield Armory M1A,8.89,jostik,plexa
2023-11-17 19:34:00,"d1mqaaa убил KinjaL Putina (M24, 76.1m)",M24,76.1,d1mqaaa,KinjaL Putina
2023-11-17 19:36:06,"jostik убил Ragnar (Springfield Armory M1A, 172.71m)",Springfield Armory M1A,172.71,jostik,Ragnar
2023-11-17 19:36:20,"[Incurabiles]Kapustach убил Lapa (CMMG Mk47 Mutant, 122.36m)",CMMG Mk47 Mutant,122.36,[Incurabiles]Kapustach,Lapa
2023-11-17 19:36:25,"[Incurabiles]Kapustach убил [Dream]Cerus (CMMG Mk47 Mutant, 146.34m)",CMMG Mk47 Mutant,146.34,[Incurabiles]Kapustach,[Dream]Cerus
2023-11-17 19:36:45,"IOMONI.Cr1stal убил TERMENATOR.03.RUS (Winchester Model 70, 156.44m)",Winchester Model 70,156.44,IOMONI.Cr1stal,TERMENATOR.03.RUS
2023-11-17 19:37:01,"jostik убил varg.ggplay (FN SCAR-H, 21.2m)",FN SCAR-H,21.2,jostik,varg.ggplay
2023-11-17 19:40:20,"[Incurabiles]Kapustach убил [Incurabiles]Mmm (CMMG Mk47 Mutant, 1.37m)",CMMG Mk47 Mutant,1.37,[Incurabiles]Kapustach,[Incurabiles]Mmm
2023-11-17 19:43:09,"Ivaan убил . <3 (СВТ-40, 222.1m)",СВТ-40,222.1,Ivaan,. <3
2023-11-17 19:43:54,"NICOTIN убил Sanya Slark (AKM, 23.73m)",AKM,23.73,NICOTIN,Sanya Slark
2023-11-17 19:44:44,"Sizuy убил skipper (ОЦ-14 «Гроза», 2.38m)",ОЦ-14 «Гроза»,2.38,Sizuy,skipper
2023-11-17 19:45:04,"ma ei sure убил Sizuy (CMMG Mk47 Mutant, 15.48m)",CMMG Mk47 Mutant,15.48,ma ei sure,Sizuy
2023-11-17 19:47:06,"ma ei sure убил evil arthas (M24, 85.14m)",M24,85.14,ma ei sure,evil arthas
2023-11-17 19:58:22,"IOMONI.Cr1stal убил jannes43210 (CMMG Mk47 Mutant, 34.07m)",CMMG Mk47 Mutant,34.07,IOMONI.Cr1stal,jannes43210
2023-11-17 19:58:28,"[FSIN] xXx убил Ivaan (FN SCAR-L, 7.78m)",FN SCAR-L,7.78,[FSIN] xXx,Ivaan
2023-11-17 19:58:50,"jostik убил [FSIN] xXx (FN SCAR-H, 1.19m)",FN SCAR-H,1.19,jostik,[FSIN] xXx
2023-11-17 20:07:06,"Sed убил OwnedOmg (M14, 195.95m)",M14,195.95,Sed,OwnedOmg
2023-11-17 20:08:16,"IOMONI.Cr1stal убил medion (Winchester Model 70, 151.8m)",Winchester Model 70,151.8,IOMONI.Cr1stal,medion
2023-11-17 20:10:18,"ma ei sure убил Samurai (M24, 384.88m)",M24,384.88,ma ei sure,Samurai
2023-11-17 20:14:55,"IOMONI.Cr1stal убил GORA (CMMG Mk47 Mutant, 89.37m)",CMMG Mk47 Mutant,89.37,IOMONI.Cr1stal,GORA
2023-11-17 20:17:09,"HardOnix убил PE4EHb (СВТ-40, 35.93m)",СВТ-40,35.93,HardOnix,PE4EHb
2023-11-17 20:19:57,"Steewe убил OwnedOmg (АКС-74У, 4.16m)",АКС-74У,4.16,Steewe,OwnedOmg
2023-11-17 20:20:23,"Alita убил Drotik (МР-133, 18.34m)",МР-133,18.34,Alita,Drotik
2023-11-17 20:20:38,"Alita убил Afabazol (МР-133, 3.37m)",МР-133,3.37,Alita,Afabazol
2023-11-17 20:21:06,"[Incurabiles]Kapustach убил OwnedOmg (CMMG Mk47 Mutant, 112.82m)",CMMG Mk47 Mutant,112.82,[Incurabiles]Kapustach,OwnedOmg
2023-11-17 20:21:30,"DevotedLS убил Sanya Slark (АКС-74У, 8.93m)",АКС-74У,8.93,DevotedLS,Sanya Slark
2023-11-17 20:23:16,"Nalakuvera убил [Dream]Cerus (Бизон-2-02, 24.94m)",Бизон-2-02,24.94,Nalakuvera,[Dream]Cerus
2023-11-17 20:25:26,"HardOnix убил varg.zorkan (СВТ-40, 54.56m)",СВТ-40,54.56,HardOnix,varg.zorkan
2023-11-17 20:28:42,"Sizuy убил Blacksmith (Тесак, 0.81m)",Тесак,0.81,Sizuy,Blacksmith
2023-11-17 20:31:14,"HardOnix убил [BA]99 (СВТ-40, 201.4m)",СВТ-40,201.4,HardOnix,[BA]99
2023-11-17 20:31:26,"ma ei sure убил Ninja (M24, 475.82m)",M24,475.82,ma ei sure,Ninja
2023-11-17 20:32:37,"Lapa убил Nalakuvera (Steyr Scout, 32.17m)",Steyr Scout,32.17,Lapa,Nalakuvera
2023-11-17 20:33:43,"Artemon244 убил Steewe (ОЦ-12 «Тисс», 3.92m)",ОЦ-12 «Тисс»,3.92,Artemon244,Steewe
2023-11-17 20:36:14,"[Incurabiles]Kapustach убил OwnedOmg (CMMG Mk47 Mutant, 11.6m)",CMMG Mk47 Mutant,11.6,[Incurabiles]Kapustach,OwnedOmg
2023-11-17 20:37:56,"IOMONI.Cr1stal убил DevotedLS (CMMG Mk47 Mutant, 16.84m)",CMMG Mk47 Mutant,16.84,IOMONI.Cr1stal,DevotedLS
2023-11-17 20:37:58,"IOMONI.Cr1stal убил medion (CMMG Mk47 Mutant, 14.04m)",CMMG Mk47 Mutant,14.04,IOMONI.Cr1stal,medion
2023-11-17 20:39:34,"[Incurabiles] Princessa Gamer убил AG - 1024 (ВПО-136 ""Вепрь-КМ"", 38.57m)","ВПО-136 ""Вепрь-КМ""",38.57,[Incurabiles] Princessa Gamer,AG - 1024
2023-11-17 20:39:40,"IOMONI.Cr1stal убил Samurai (CMMG Mk47 Mutant, 11.76m)",CMMG Mk47 Mutant,11.76,IOMONI.Cr1stal,Samurai
2023-11-17 20:40:02,"UzhasteG убил Sablya (Застава М59/66, 241.26m)",Застава М59/66,241.26,UzhasteG,Sablya
2023-11-17 20:40:35,"Ivaan убил solyankaaa (СВТ-40, 1.7m)",СВТ-40,1.7,Ivaan,solyankaaa
2023-11-17 20:45:12,"Ivaan убил ma ei sure (СВТ-40, 5.26m)",СВТ-40,5.26,Ivaan,ma ei sure
2023-11-17 20:45:14,"Ivaan убил skipper (СВТ-40, 7.34m)",СВТ-40,7.34,Ivaan,skipper
2023-11-17 20:45:47,"Doza убил Raf (Blaser B95 Luxus, 0.72m)",Blaser B95 Luxus,0.72,Doza,Raf
2023-11-17 20:46:14,"ANUSIR убил Nalakuvera (Colt M1911, 8.56m)",Colt M1911,8.56,ANUSIR,Nalakuvera
2023-11-17 20:51:56,"Sed убил Artemon244 (M14, 196.86m)",M14,196.86,Sed,Artemon244
2023-11-17 20:52:47,"IOMONI.Cr1stal убил Ivaan (CMMG Mk47 Mutant, 14.19m)",CMMG Mk47 Mutant,14.19,IOMONI.Cr1stal,Ivaan
2023-11-17 20:58:51,"Steewe убил TERMENATOR.03.RUS (ИЖ-18МН, 98.15m)",ИЖ-18МН,98.15,Steewe,TERMENATOR.03.RUS
2023-11-17 21:01:56,". <3 убил shiintar0 (HK417, 42.36m)",HK417,42.36,. <3,shiintar0
2023-11-17 21:03:28,"[FSIN] stepler убил Steewe (АКС-74У, 121.12m)",АКС-74У,121.12,[FSIN] stepler,Steewe
2023-11-17 21:09:12,"alexandrnovak убил Hkeindado (FN SCAR-H, 3.95m)",FN SCAR-H,3.95,alexandrnovak,Hkeindado
2023-11-17 21:11:46,"[FSIN] stepler убил Sizuy (АКС-74У, 0.73m)",АКС-74У,0.73,[FSIN] stepler,Sizuy
2023-11-17 21:13:34,"cappuccino убил lilboyfrombedroom  (MP-443 «Грач», 2.27m)",MP-443 «Грач»,2.27,cappuccino,lilboyfrombedroom 
2023-11-17 21:15:56,". <3 убил Ivaan (HK417, 246.8m)",HK417,246.8,. <3,Ivaan
2023-11-17 21:17:03,"[FSIN] stepler убил Ragnar (АКС-74У, 15.51m)",АКС-74У,15.51,[FSIN] stepler,Ragnar
2023-11-17 21:18:02,"Hkeindado убил DevotedLS (Desert Eagle, 1.79m)",Desert Eagle,1.79,Hkeindado,DevotedLS
2023-11-17 21:18:04,"Hkeindado убил medion (Desert Eagle, 7.71m)",Desert Eagle,7.71,Hkeindado,medion
2023-11-17 21:19:35,"Samurai убил Hkeindado (Нож для стейка, 1.48m)",Нож для стейка,1.48,Samurai,Hkeindado
2023-11-17 21:21:16,"UzhasteG убил Doza (Застава М59/66, 104.07m)",Застава М59/66,104.07,UzhasteG,Doza
2023-11-17 21:22:18,"SosiskaKiller убил GOSHA (МР-133, 0.96m)",МР-133,0.96,SosiskaKiller,GOSHA
2023-11-17 21:22:22,"Mark убил SosiskaKiller (АКС-74У, 40.85m)",АКС-74У,40.85,Mark,SosiskaKiller
2023-11-17 21:33:34,"Vasya Pupkin убил Ragnar (Нож для стейка, 1.78m)",Нож для стейка,1.78,Vasya Pupkin,Ragnar
